Classified,GrndTruth,pop,w,lon,lat
30,-1,2643.508105725049973,8616911.196826659142971,109.368490389127061,18.296565964328600
13,-1,1152.300296196714044,4555060.355370053090155,101.702596359096603,17.834817319365378
23,-1,5963.010398380458355,9331216.821905659511685,115.951801427723979,22.967230052992029
30,-1,4677.769366232678294,15247890.914640350267291,113.322341147587977,22.958883427017078
30,-1,2919.918132409453392,9517911.140308475121856,120.244529316535363,22.925498881223778
11,-1,0.000000000000000,0.000000000000000,120.716009373890145,22.675214131337185
13,-1,655.788958080112934,2592343.588125057518482,111.806537163098255,22.558474147853353
22,-1,3407.746780041605234,3251314.164103795308620,110.731916211773395,19.709513486791117
21,-1,456.362001796253026,4994895.800520043820143,108.770082310330423,15.221005937501891
22,-1,1165.131706234999001,1111646.335260281339288,120.478467836498226,17.966698360219464
13,-1,2979.916305765509605,11779653.855435645207763,121.711743307639338,17.744170727433083
22,-1,959.960519544780254,915893.531895077088848,120.449148315262249,16.279706479176451
23,-1,1642.653327241539955,2570506.059133923612535,120.181650356508058,15.975831578774008
21,-1,1376.179002307355404,15062320.465624075382948,121.014241771305507,15.516246485908651
23,-1,1959.988951060920954,3067088.710067681968212,100.355901245173499,13.959774958565168
30,-1,4159.661576628684998,13559040.858257694169879,100.796475451677452,13.591741765798929
23,-1,1754.491634368896484,2745516.234042167663574,102.604088969177496,12.970666971335046
30,-1,7862.904492486268282,25630316.628932863473892,100.880511121495317,12.929827880439893
22,-1,1040.314554400742054,992558.914780976017937,104.914763355846659,12.652189364219675
22,-1,2774.171854374930263,2646823.495399849023670,102.900512500154434,11.730263811027488
12,-1,55.542452216148376,1712443.785313646774739,107.243655027122642,11.673193081095272
13,-1,378.672229439020157,1496897.003055888228118,105.414219081812050,11.053852199797793
22,-1,1534.576871249824762,1464132.119975101668388,107.016594910221642,10.907240512486245
13,-1,508.399493109434843,2009710.822253992548212,104.674736696815984,10.573394262214475
22,-1,2185.381247006356716,2085061.320862530032173,99.158641853981820,9.946786354629463
21,-1,397.488394340500236,4350522.400708605535328,105.658885876520515,9.450710370416912
13,-1,519.257562030106783,2052632.931568442611024,108.124307939930191,13.722572671728367
23,-1,3052.037849023938179,4775981.428045109845698,107.279987716758129,10.866519967190291
21,-1,706.501608833670616,7732681.303732790052891,107.288270630822311,10.858376113399213
22,-1,1047.693800341337919,999599.416436668834649,121.790690159778862,17.340592581445925
23,-1,3080.806317925453186,4820999.766605645418167,120.949888027004434,14.991483812228136
21,-1,1293.871778488159180,14161465.431706257164478,121.455937991142633,14.418086342624379
30,-1,3507.560193256475031,11433418.583948468789458,121.439106312032919,14.246178010889405
22,-1,966.232722826302052,921877.809684960637242,121.053337626998356,14.156150793826596
30,-1,4862.062745481729507,15848622.828309519216418,123.454103804634713,13.411894273464879
23,-1,1867.328543558716774,2922089.071387857664376,123.562463904727807,12.946163209781369
22,-1,1296.816157579421997,1237285.811865738593042,121.401906394668401,12.390988001293168
13,-1,92.110562801361084,364114.436412222392391,123.177661375172619,11.909658459499372
21,-1,505.432626109570265,5531975.255748029798269,122.688436797189539,11.029414981993073
22,-1,1288.859814479947090,1229694.704696245258674,122.398029887010424,10.719943539274240
22,-1,991.219620183110237,945717.683518604608253,123.466872498244271,10.557112668303764
13,-1,872.093603000044823,3447399.094063221942633,123.301547728141102,10.500129683823655
22,-1,922.431410074234009,880087.196194776333869,125.522077149527561,9.759708250551078
12,-1,225.541825890541077,6953738.674906003288925,123.076378859101510,9.719044443927512
30,-1,190.534889976057457,621077.054110455675982,-122.855275193385822,42.315170278001943
23,-1,1485.702439785003662,2324901.462897562887520,-121.737566286380840,42.197361027953846
30,-1,20.388494551181793,66459.356263759735157,-121.477905376936775,38.645995810488422
23,-1,2352.953594656195492,3682019.432597747072577,-122.576588773878498,38.113822478397275
11,-1,0.000000000000000,0.000000000000000,-114.502700228076421,38.087252185091160
30,-1,1606.965188112109900,5238144.075429638847709,-119.722738349106550,36.842460828718743
13,-1,390.557360447943211,1543879.104211126221344,-119.097650065850701,35.526512901139021
30,-1,3408.757583200931549,11111356.656080916523933,-120.436701356947466,34.941358848681979
21,-1,763.920879699289799,8361136.945935118012130,-112.461663389511827,34.575347927889510
23,-1,1811.376864016056061,2834533.085655525326729,-117.307562840313238,34.479588461893712
30,-1,2062.758666276931763,6723871.286529600620270,-117.536197457688147,34.149100305724261
12,-1,108.052670442499220,3331399.976107008289546,-110.490714434570947,34.053523800477606
30,-1,2982.712975263595581,9722600.349817980080843,-117.927616188477231,33.940622063633747
30,-1,3242.540505170822144,10569547.157680070027709,-117.979917692521113,33.714987497374061
30,-1,4107.575566291809082,13389258.694663096219301,-112.129616730801999,33.576246587070401
11,-1,0.000000000000000,0.000000000000000,-115.311705965774948,40.251577898416308
30,-1,580.245939434971660,1891398.676479205489159,-104.988915845688510,39.938287250410312
30,-1,2837.059033930301666,9247819.479950908571482,-105.155739474833098,39.670179312993042
11,-1,26.930237747728825,16527208.495804611593485,-106.022082577625724,34.897754014949243
22,-1,1322.534082464873791,1261823.155409323750064,-97.808345549497446,32.762823377807891
13,-1,370.899011596280616,1466169.356325271073729,-99.343025419393129,28.047750000924818
13,-1,968.594496890902519,3828868.575127190910280,-101.300356914884986,27.929027192917474
11,-1,0.000000000000000,0.000000000000000,-101.417006706194101,26.423762972547188
12,-1,68.353936241474003,2107437.980284307617694,-96.509766477068467,31.522112613986391
12,-1,115.324617786798626,3555603.275385412853211,-88.996269929472078,43.351844603975174
23,-1,2534.027628242969513,3965373.134056010749191,-83.300823452510215,42.650925833008941
21,-1,501.603390567004681,5490064.157857583835721,-83.545537390437218,42.496576262005121
22,-1,1338.675048828125000,1277223.170711670070887,-85.564523122339537,42.333302077307856
30,-1,1166.755523920059204,3803214.643546021077782,-87.823085020842086,41.898673693623579
23,-1,1578.831577412784100,2470634.593914395198226,-83.410929257710279,41.158720675089121
23,-1,2683.461918562650681,4199215.383262763731182,-81.187239291259829,42.769054307162129
12,-1,250.157212054822594,7712662.045737368986011,-78.763809326073584,41.104701118955823
23,-1,1899.639742376282811,2972651.250857525970787,-94.830479150277498,39.028298744738485
11,-1,0.000000000000000,0.000000000000000,-96.005559213621581,38.441822329830117
12,-1,79.061498104594648,2437565.604052264709026,-93.337194163784545,37.097849609733885
13,-1,503.853568526683375,1991740.714189507300034,-96.066472707778814,36.078200189698769
21,-1,1341.907816162594827,14687221.305134085938334,-88.640911484274085,35.439075302422332
21,-1,883.325685124844313,9668026.123461974784732,-97.446962539479571,35.246838118660470
23,-1,1887.703758219722658,2953973.226050132885575,-90.058381382986440,34.950080862581025
21,-1,306.121158441645093,3350505.262778558768332,-89.843916352432231,34.950080862581025
22,-1,1329.131624571979046,1268117.837346002459526,-90.706822271144148,33.741010815733908
11,-1,0.000000000000000,0.000000000000000,-91.438271840248120,32.598750925102635
22,-1,1045.194236062467098,997214.594656019588001,-90.029694266292296,32.296808178414118
21,-1,766.222669269889593,8386330.101839019916952,-82.878926377524593,40.018796205009380
23,-1,1643.162163309752941,2571302.311255266889930,-82.757253111830835,39.920401189178662
22,-1,1365.344603660516441,1302668.459629480494186,-84.218563270186323,39.322219938887962
12,-1,52.294102598447353,1612293.073679405730218,-81.776603138032939,38.583833032630338
12,-1,108.581942954566330,3347718.114537402521819,-81.581122788149941,38.406336039945778
22,-1,943.295498840278015,899993.518966015079059,-84.906690091235745,38.175833941628234
13,-1,554.416485872468911,2191616.684901157394052,-85.350662185809881,37.574266710728025
22,-1,1586.763732291758060,1513923.343160904943943,-81.097850690513113,37.371209522385804
21,-1,464.884070351487026,5088170.096519136801362,-84.834622753405498,36.824859648771159
11,-1,38.201931416057050,23444697.791754554957151,-79.647044691509691,35.771529410813883
12,-1,50.423149988520890,1554609.247315084561706,-81.438104498815093,35.605237396903739
12,-1,130.756634691730142,4031391.800905751530081,-83.669170183512975,34.592763199930040
21,-1,679.753516659140587,7439922.632439794018865,-84.684972851801049,33.862492378501834
30,-1,1798.220001243054867,5861567.827051923610270,-77.505616729423167,39.108413460537541
13,-1,501.274604648118839,1981546.031293083447963,-76.728889353401854,38.841496478921407
22,-1,1660.643979609012604,1584412.117725061019883,-77.651267096227727,37.397683510273538
12,-1,135.610644039697945,4181047.025155377574265,-91.812798723445312,30.338915611122953
30,-1,2081.921768736094236,6786336.293460609391332,-92.082738830876607,30.202087323137160
30,-1,2094.929117518477142,6828735.697919104248285,-90.092183689256686,29.868868652779174
30,-1,1850.266843982506543,6031222.317987577989697,-81.466670523930901,28.608117210387153
21,-1,948.441547529539093,10380721.190957231447101,-81.246280502780849,28.599618411449384
30,-1,1952.392200037837029,6364115.234853335656226,-82.473713016916733,28.005343309476725
23,-1,1978.745326831936836,3096439.624692955985665,-82.274419024809390,27.971422510296755
12,-1,58.688869126141071,1809451.783134028082713,-76.198826480471880,43.306239455828894
12,-1,97.635429279413074,3010223.305325197055936,-77.388187727256962,43.242413660512398
30,-1,4379.631271362304688,14276065.073696136474609,-77.648395547097849,43.142166292025216
21,-1,992.409090619068593,10861947.269098425284028,-78.685013582941139,43.133055935913866
11,-1,5.824739772826433,3574669.097283656243235,-74.703258900755515,42.941855000952756
13,-1,606.562414838001132,2397750.324290840886533,-76.670066704140694,42.541958407539930
30,-1,4428.827657379209995,14436428.073376141488552,-71.065607078437480,42.278912526067572
30,-1,2093.850272119045258,6825219.039512845687568,-71.122051616136503,41.690806059696776
22,-1,1202.117221593856812,1146934.030536590842530,-70.206586612327484,41.681774038038924
21,-1,871.298815353773534,9536391.673011513426900,-72.987884347184050,41.266809766651789
12,-1,250.003182228654623,7707913.112119029276073,-74.812547707905892,40.834851609323493
12,-1,165.290158778429031,5096103.860739027149975,-76.438755465543906,40.188876523298674
21,-1,662.653315083123744,7252760.413184242323041,-75.175428811153509,40.153056905699486
23,-1,2266.587424460798502,3546869.331167480442673,-76.502201491292539,40.027743837755246
30,-1,4297.809084713459015,14009353.382986227050424,-75.279594563897859,39.911458814442916
23,-1,6600.476514921057969,10328755.674374217167497,-8.619417505100088,41.537325956254108
13,-1,407.822049186564982,1612126.677765229018405,-8.629242056277896,40.789916696649030
21,-1,571.085098841926083,6250543.539377846755087,-7.922042439808805,40.691099872379333
12,-1,60.228564899414778,1856922.543840730795637,-8.252620351105639,40.368081048412094
30,-1,31.811977567616850,103695.912678282271372,-6.236557577247316,36.578602287949160
13,-1,942.404001712799072,3725337.154830720275640,-4.956533796736855,34.531815756433460
11,-1,0.000000000000000,0.000000000000000,-8.867840112920350,31.625263671874489
13,-1,226.779624715447426,896463.258194534340873,-9.819721973125437,30.835528148718918
12,-1,168.912803015206009,5207794.547090600244701,-15.476615521213423,27.827304113956522
23,-1,2735.022872805595398,4279900.542509836144745,1.378065036109136,44.009988660598971
30,-1,2568.431604276411235,8372188.078879604116082,1.446401986920094,43.671439860563169
12,-1,62.011432684026659,1911890.604053723625839,0.491362305648154,43.087511739947360
23,-1,732.146619521081448,1145699.637557564303279,3.158303273552581,42.260786570219061
21,-1,770.841921592131257,8436887.957083525136113,-4.765697135895978,41.645650684513171
30,-1,2974.082240700721741,9694467.175900107249618,1.963831734722357,41.465147123957657
23,-1,2380.683428841875866,3725412.463623209390789,7.755800147209865,43.808603181735933
30,-1,313.464366314932704,1021784.121658470365219,5.334042186353289,43.342722553157863
23,-1,31.684658389072865,49581.737680140671728,5.126283157469610,43.324479983732580
30,-1,8152.077854754403234,26572920.579250190407038,-4.779531617076721,37.901361321862694
22,-1,1570.621352232992649,1498521.979058737168089,3.721884718792657,36.596182283176759
11,-1,20.692099690437317,12698835.004851484671235,3.410252095779295,36.490724851183664
12,-1,65.111732095479965,2007476.741286087548360,0.468623478190622,35.002420287638756
23,-1,8599.995946180075407,13457703.656379889696836,1.550714830130667,34.836721882781355
30,-1,6444.249818598851562,21005998.921195745468140,14.428670667815011,40.870807740143846
13,-1,568.463853294029832,2247146.139029099140316,15.944572556454736,40.610290497416507
12,-1,259.259719619018142,7993303.823101049289107,15.125550963915675,40.260537011427132
21,-1,610.054919980466366,6677069.400833804160357,5.332235233704482,36.552235115134998
23,-1,1736.457146340981126,2717294.965451684314758,10.692754927315642,35.745264099819096
11,-1,0.660350922495127,405260.342619674338493,5.233800616066904,35.281777542551758
12,-1,51.068740001879632,1574513.600870351307094,8.823222589053954,34.470885110582472
30,-1,986.122597672045231,3214414.525501682423055,13.249904061954105,32.909721790315743
30,-1,2025.894771188497543,6603707.890904585830867,14.551573775441994,32.477927985371650
11,-1,0.000000000000000,0.000000000000000,1.652816842017772,31.067040446332648
11,-1,0.000000000000000,0.000000000000000,-1.319803840590436,26.491251908523083
11,-1,0.000000000000000,0.000000000000000,7.134744289255225,30.150795275638899
23,-1,1551.266888402402401,2427499.990316499024630,26.506643158087002,42.469352873204585
11,-1,0.000000000000000,0.000000000000000,26.119660195055715,41.907717137956652
30,-1,9468.843693017959595,30865116.343945991247892,28.993327810882516,41.041699288023743
12,-1,69.874102772679180,2154306.629851192701608,39.783035613341887,43.607470286123608
11,-1,0.000000000000000,0.000000000000000,40.586161356368876,43.342722553157863
23,-1,3100.950572025496513,4852522.502634097822011,30.733152808520042,41.095699475114507
13,-1,171.010825354605913,676008.357789137517102,37.415459237573081,41.086698292346441
13,-1,1072.458901799283922,4239446.125696096569300,23.689030936694156,40.664159346389376
30,-1,5439.915863156318665,17732221.743337493389845,27.154716331222396,38.388595345676933
13,-1,201.621621041558683,797013.292301597073674,26.935455369088011,37.689130078747837
30,-1,7557.650215446949005,24635294.524781648069620,25.134669303921598,35.316722640995280
30,-1,1487.544434490147978,4848874.215885810554028,20.092162949405488,32.055527253747542
30,-1,4001.517124185338616,13043545.293850738555193,29.166103288906417,40.978719994458167
12,-1,57.499336481094360,1772776.992876105243340,29.228414215329501,39.947230937259548
11,-1,8.261545181274414,5070147.578624601475894,28.994922291310083,39.010500098286158
23,-1,2315.155352817848325,3622870.853857009671628,39.316319987513779,38.619352146657192
12,-1,128.940452798735350,3975396.624755537137389,30.217146890126678,38.113822478397275
22,-1,2086.235357242636383,1990466.723168413154781,36.091996069942795,34.784422184153563
23,-1,5346.917346533387899,8367123.609722771681845,35.141177302307561,32.935654573253444
30,-1,2095.492456627078354,6830571.986244455911219,35.332313247462089,32.719635383176758
23,-1,4231.381928294897079,6621478.010492268949747,40.124103524179205,37.963305311554031
23,-1,4171.992386929690838,6528542.286686926148832,41.532449016195173,37.027365353430639
22,-1,1595.077178979292512,1521855.161078248172998,40.372405472061928,35.176976258688697
11,-1,0.000000000000000,0.000000000000000,24.667477360784630,27.183889300793535
21,-1,1738.567527763545513,19028673.748397838324308,35.280170143339731,32.003855514033518
30,-1,18552.246466159820557,60473830.193417862057686,34.390280705123672,31.453369148237261
22,-1,1043.624096993356943,995716.532820876920596,31.835151718614739,31.135677519084464
23,-1,1721.319485574960709,2693606.797001976985484,30.709920245958305,31.058462129380953
23,-1,3552.465791348367929,5559076.093591493554413,30.660139611698629,30.698435338243282
22,-1,1461.345775835216045,1394262.697995500406250,30.564062273066536,30.655608948020397
30,-1,4664.553027253597975,15204810.275287190452218,31.639689054106594,30.612789729577429
11,-1,0.000000000000000,0.000000000000000,28.798569732719226,29.621363642199604
30,-1,2530.563673030585051,8248751.876794146373868,30.875231684396510,29.382611384573359
12,-1,196.271952785551548,6051311.607039064168930,47.374424118984017,41.564400774786264
30,-1,2706.644620147533715,8822714.136063909158111,60.786130606595094,41.672742489885948
22,-1,978.246017492376268,933339.634059388772584,60.249878992673295,41.492210664274687
11,-1,0.000000000000000,0.000000000000000,65.218393182683343,41.284831111711043
12,-1,121.061727082356811,3732485.583725184202194,47.235667103125600,40.969724788556597
23,-1,1674.191797860898077,2619859.034882626030594,45.897375448014031,40.897779629786505
22,-1,2666.722679078578949,2544306.774495476856828,45.128211373558990,40.287417014975361
11,-1,5.156939864158630,3164837.278217638377100,43.539372548646327,38.530566706770905
30,-1,13000.439982414245605,42376884.188676595687866,48.274851677697463,38.237865206656352
23,-1,3837.622732788324356,6005303.933403808623552,42.819311047078614,37.194805706508077
13,-1,563.797935109585524,2228701.694457218050957,46.028329033054490,36.930489585884338
22,-1,1259.359597459435463,1201548.695138060022146,42.599749814524451,36.499510906862511
12,-1,213.514089372009039,6582908.403091646730900,42.728853600800718,36.376540158883884
11,-1,0.000000000000000,0.000000000000000,47.180949984641394,32.581486746671423
11,-1,0.196913301944733,120846.582467040716438,57.762521304433754,35.430333509440189
23,-1,2451.987962551414967,3836993.363198581617326,51.729663170919828,32.426165473202929
13,-1,1094.026627826504409,4324703.670197589322925,67.247158023761060,39.974064624862763
21,-1,1849.164618611335754,20239162.225639630109072,64.565558733046856,35.824069826896690
12,-1,172.363833725452423,5314194.172186192125082,62.212435629511724,34.470885110582472
21,-1,911.326028294861317,9974490.719468107447028,44.496765722426403,31.857511869054139
22,-1,951.537523955106735,907857.193917947588488,46.048780232053403,31.771468360623363
11,-1,0.000000000000000,0.000000000000000,45.171348212199632,28.039268156084528
23,-1,2258.881823924370110,3534811.222168050240725,51.647622479899596,31.943585711249995
11,-1,0.000000000000000,0.000000000000000,58.184519056306172,31.513518636676164
23,-1,3621.887465011328459,5667710.599622976966202,53.278992591101968,31.127096859456053
12,-1,129.062058942392468,3979145.895388226956129,54.612142740965837,27.234633583997311
23,-1,2079.139119176194072,3253540.850642866920680,53.347520771737777,26.803584589663711
11,-1,0.000000000000000,0.000000000000000,90.662057979374907,42.696349939171924
13,-1,2532.975475105457008,10012890.047723997384310,83.184725795104342,41.068697309277653
21,-1,915.856424130499363,10024076.037801040336490,72.182089301130333,40.736009805457805
13,-1,1461.489672698080540,5777290.598520603030920,72.183470492692464,40.457750140388320
22,-1,1267.075504416599870,1208910.403386355843395,70.788162265217949,40.439812744255697
13,-1,310.681175324134529,1228127.346273933537304,68.427011864734226,40.296377904929884
12,-1,52.914205133914948,1631411.616177066462114,76.687677155383440,39.670179312993042
21,-1,269.389850005507469,2948479.990005779545754,70.394514767050651,39.037198697797997
11,-1,0.000000000000000,0.000000000000000,68.406759298956644,38.877063657086843
22,-1,1132.950571324676275,1080942.475348016945645,67.482098079375163,37.530106210168761
22,-1,1545.873341917991638,1474910.026157246204093,67.702237593452011,36.772065230157260
22,-1,1087.570623528212309,1037645.694055149797350,69.079439489552882,36.736876540054709
21,-1,994.486408680677414,10884683.577602274715900,71.811546605825399,35.124594692836972
22,-1,1213.435829460620880,1157733.057709231041372,72.116924362205410,35.063498886511695
30,-1,13245.153292536735535,43174563.930017374455929,69.086577223212444,34.584055392098513
21,-1,969.890437945723534,10615479.940029082819819,72.254100445805463,34.488292155202082
30,-1,1669.581669341772795,5442251.888469910249114,70.552665343685234,34.418672177093242
21,-1,792.817512990906835,8677411.464210866019130,72.311864377950457,34.114340505609910
22,-1,1567.178827781230211,1495237.483691932866350,71.532637101889989,33.437589702674856
11,-1,0.000000000000000,0.000000000000000,65.099118580105866,32.728272350373949
22,-1,1465.153115570545197,1397895.261800279375166,69.264000816814331,32.521071994660446
21,-1,961.025506913661957,10518453.003935238346457,71.500781405312509,32.469300120403254
11,-1,0.000000000000000,0.000000000000000,80.527265626056817,36.279971544067735
30,-1,3181.136312827467918,10369390.982108056545258,73.468830980392667,33.992723531871412
23,-1,2377.564625881612301,3720532.004810840822756,75.156114237659438,33.697640270225392
23,-1,2114.751514106988907,3309268.906850321218371,75.334208044853057,33.593584594787721
22,-1,1375.954238310456276,1312791.059000814799219,73.168922955473761,33.428926425207884
21,-1,663.163061294704676,7258339.600762382149696,73.144124911300125,33.402938548447317
22,-1,1006.163867443799973,959975.915108792367391,72.608819363694863,32.201990450336467
23,-1,2747.409823067486286,4299284.261627155356109,72.591708149486081,32.167520530896063
13,-1,313.181124940514565,1238009.684606728143990,73.534493699386573,32.150287417898099
30,-1,7716.670170284807682,25153643.920568872243166,74.216286162421198,32.098595454074726
11,-1,0.000000000000000,0.000000000000000,88.443212150937640,39.099510141843488
22,-1,2639.108778614550829,2517960.490132249891758,70.672662379103585,31.625263671874489
23,-1,3801.448359632864594,5948696.465571488253772,71.011894165931707,31.410414161854998
23,-1,2209.483099572360516,3457509.628365808166564,70.502761098993531,31.144258472073531
22,-1,942.789743006229401,899510.979853528435342,66.865321273088242,30.561416114015653
22,-1,1317.589103341102600,1257105.175552229396999,70.947400293283323,30.244838418213160
22,-1,1245.461580721661448,1188288.666858633514494,70.702697794511792,29.792031996560617
23,-1,12905.117551587522030,20194573.200601734220982,70.736808196203796,28.965303225412310
21,-1,302.201836697757244,3307608.168712054379284,68.203352053860513,26.854263774816463
12,-1,73.120326615869999,2254391.801178807858378,68.245261095239087,26.390024126619494
21,-1,1441.685714885592461,15779293.399994257837534,74.047390818873779,31.960804130361307
21,-1,489.747166173532605,5360297.426184300333261,75.247569101944649,31.866117886264963
12,-1,299.260179767385125,9226568.410054989159107,72.738084915872136,31.814486330649441
21,-1,438.549341581761837,4799935.700092631392181,72.219845961134126,31.496331577585138
22,-1,1022.546388471499085,975606.396508714999072,76.169273178793262,31.487738495566749
22,-1,1066.119277402758598,1017179.071973584941588,78.274451725814075,31.427595264200182
22,-1,3689.491852459497750,3520125.728972344659269,75.641548165491940,31.401824056431060
13,-1,362.108279109001160,1431419.458942068275064,77.598403458959950,31.333113895396888
13,-1,350.830707296729088,1386839.048404579516500,77.591877360741904,31.212916671022406
30,-1,125.943428367376328,410531.496277718280908,72.511915240510177,30.955545092747201
21,-1,819.290168344974518,8967155.471240796148777,74.050908793155472,30.801248021610753
13,-1,440.414299145340919,1740964.330736019881442,74.245546572993490,30.681303920622174
22,-1,2101.177146196365356,2004722.609300221316516,72.442977336487530,30.527172750722201
21,-1,376.517787504941225,4120998.479775207117200,76.153992957267661,30.484374961716803
12,-1,190.399926457554102,5870269.636593729257584,76.814231475727439,30.313254809395730
22,-1,1755.771991133689880,1675173.277880697976798,72.268431065549990,30.219186917848269
22,-1,1635.863364757969975,1560769.056998755317181,76.647655104592616,29.809104877868030
23,-1,2662.573426436632872,4166528.026359364856035,76.529607559055378,29.698150822184424
21,-1,1248.038009565323591,13659813.455832755193114,72.751214506522487,29.672552631167694
23,-1,7749.977738872170448,12127552.664674114435911,78.461410244064140,29.595772838292834
22,-1,4771.816259764134884,4552766.034359662793577,77.046061102582229,29.501960884088522
21,-1,388.519033521413803,4252352.477462880313396,77.601052902852558,29.365565786187883
23,-1,7221.475742790848017,11300526.316106257960200,77.673065978746024,29.357043392015015
23,-1,3955.861027821898460,6190329.129387097433209,77.767477445990934,29.212203891981833
22,-1,1263.584669031202793,1205579.814799325540662,71.323358211707330,29.195169053479368
12,-1,51.872216787189245,1599285.802542196121067,73.713811496505912,29.152586641864829
13,-1,769.633671857416630,3042373.449357445817441,81.239947066102403,29.033391391896433
22,-1,1154.362869862467051,1101371.842321430565789,70.841578304392712,28.880216850856314
23,-1,2268.200215730816126,3549393.107586367521435,76.050878082598189,28.710123139693739
23,-1,4063.192581951618195,6358286.911866988986731,77.728464715264863,28.616616269731438
30,-1,14038.325626373291016,45760028.128007702529430,76.271466655023204,28.599618411449384
23,-1,5280.975516755133867,8263934.537394270300865,75.094030292151203,28.480662509714563
22,-1,2017.470383668318391,1924858.405706024263054,76.857347374112607,28.412710503511420
21,-1,318.869005388580263,3490030.830048172734678,76.891563652511181,28.344775007870929
22,-1,967.641041845083237,923221.479819184751250,78.534687598613331,27.945984563047581
23,-1,2550.887828748673201,3991756.818817361257970,77.241328083715985,27.920548885952957
22,-1,3065.629907358437777,2924902.166461148764938,76.556376803162649,27.734089688124740
21,-1,644.419749498367310,7053193.490852115675807,79.748428938689315,27.725617149448247
12,-1,50.874377086758614,1568521.147299897391349,74.723369848904852,27.674787154578013
23,-1,4346.416037434712052,6801489.136179708875716,73.665639353423046,27.666316360674326
22,-1,946.061016183346510,902632.085235450067557,76.401818404300471,27.200803088556302
30,-1,9692.693748712539673,31594789.177990831434727,74.850056017730878,27.158520441831584
22,-1,950.845900679007173,907197.319608337362297,76.708938148276076,27.065519963897351
21,-1,567.579985201358795,6212179.965428428724408,78.152275959080114,27.031708864866147
13,-1,1216.204417783766985,4807674.306565497070551,73.424859151757929,26.871158748723342
12,-1,344.961129143834114,10635586.262527126818895,72.410148386195772,26.769803238753216
22,-1,4102.948679611086845,3914602.820473540108651,75.289499610821039,26.744469726630083
13,-1,328.985504899173975,1300484.635649008210748,77.326486339715146,26.626274932891882
30,-1,724.033984474837780,2360097.377493405248970,79.543649504013914,26.609393752383212
21,-1,509.355152405798435,5574907.423736036755145,76.396259905477834,26.600953516604516
21,-1,662.989262074232101,7256437.363080332987010,72.888438014146331,26.491251908523083
30,-1,12478.752547740936279,40676365.742243744432926,72.996380122424299,26.221385867127267
23,-1,9750.101242244243622,15257445.928925903514028,79.221248835964772,26.153956566191951
22,-1,1305.912857927381992,1245964.928184225456789,82.854442646404792,27.649375519294775
22,-1,933.034886054694653,890203.919610353885219,83.156987578603164,27.285386639041000
23,-1,1580.495445489883423,2473238.297874843701720,81.523336139988402,26.972548725891361
22,-1,2365.364877343177795,2256782.802648739423603,81.677630358545500,26.719138355298576
22,-1,1925.258765980601311,1836879.762328261975199,82.829405768068455,26.710695040123991
13,-1,316.716710120439529,1251985.905856749275699,109.925231053939115,41.726938885266883
13,-1,634.971256120130420,2510050.900011717341840,119.685187196160186,43.671439860563169
12,-1,103.209711947012693,3182085.463563454337418,115.445751155184723,41.772115594450540
11,-1,0.000000000000000,0.000000000000000,87.892534351546360,34.079586087389309
12,-1,126.517705073580146,3900700.259726868476719,110.514733444125469,40.350152589374176
13,-1,320.132449224591255,1265488.373771547572687,110.397633888823066,39.357878118964003
22,-1,1297.956384312361479,1238373.696490502450615,109.838464308634897,37.989858736527751
30,-1,3298.589007668662816,10752245.658847156912088,106.193855198378870,37.963305311554031
12,-1,448.422481829300523,13825430.127124439924955,102.731974104308080,37.865973541170469
23,-1,7302.213297978043556,11426868.479340940713882,102.088981907114984,36.992132439899194
11,-1,0.000000000000000,0.000000000000000,103.009584264933551,36.736876540054709
21,-1,1457.540382234379649,15952823.209766753017902,102.053538381913313,36.508297337255556
12,-1,68.207977771759033,2102937.896755323279649,102.736352836825304,36.060664071508029
21,-1,550.265657152980566,6022674.125509086996317,105.364846231201412,34.209942931721329
12,-1,230.020349681377411,7091817.206317463889718,96.407546567273400,32.529701734274610
30,-1,3294.525733143091202,10739000.806039877235889,115.021399020704962,40.565412195381775
12,-1,109.111416488885880,3364042.450737127568573,113.549015779355528,39.429214949310548
21,-1,329.920228168368340,3610986.794909636955708,112.429394514223844,37.441814629420819
21,-1,463.675545603036880,5074942.756891607306898,111.814389810104586,36.587392097461766
13,-1,335.120390169322491,1324735.929145184345543,111.523439878109002,36.429232940966266
21,-1,732.710856480523944,8019542.305505029857159,110.460284789138143,35.063498886511695
22,-1,1515.985402298159897,1446394.092405662871897,109.183247140621930,34.557934029796208
12,-1,65.124511718750000,2007870.753173828125000,107.695493861929066,33.056712213925159
23,-1,2316.340072050690651,3624724.761748522985727,83.468819923008340,27.378456761395064
21,-1,368.297358758747578,4031025.640535255428404,88.532600492825949,27.260009013677923
12,-1,122.564917739480734,3778830.845704542472959,86.043635119295899,27.082426962924295
23,-1,2783.005749821662903,4354986.547608428634703,85.655180852944198,26.736025698452604
21,-1,1550.571047890931368,16971046.636297680437565,83.615655132870572,26.651598477512870
30,-1,3277.973616883158684,10685046.700273187831044,87.064150458910888,26.525002011127022
22,-1,1594.013029694557190,1520839.861566428560764,88.850277913998482,26.482814970383924
30,-1,3942.216930828988552,12850247.418576713651419,85.021898952615871,26.406893081731592
23,-1,3288.395824596285820,5145846.206119497306645,84.021779790184738,26.297261564229604
21,-1,1122.251796796917915,12283079.583496171981096,83.960149151879278,26.255106077168389
